t_s,side,px_ticks,qty_lots,mid_ticks,queue_wait_s
270.28084286,sell,269203,240,269192.5,0.027458843
285.343197502,sell,269227,190,269216.5,0.106057058
285.343218859,sell,269227,200,269216.5,0.106078415
285.343239209,sell,269227,610,269216.5,0.106098765
292.350146067,sell,269246,24,269235.5,6.970299815
292.350153868,sell,269246,190,269235.5,6.970307616
292.350161662,sell,269246,190,269235.5,6.97031541
292.350169763,sell,269246,190,269235.5,6.970323511
292.350177529,sell,269246,190,269235.5,6.970331277
292.350185573,sell,269246,216,269235.5,6.970339321
302.323751796,buy,269290,199,269300.5,9.748191681
302.323926081,buy,269290,200,269300.5,9.748365966
302.324397316,buy,269290,200,269300.5,9.748837201
302.324634054,buy,269290,401,269300.5,9.749073939
308.986141719,sell,269258,1000,269264.5,6.353928086
318.075230175,sell,269275,190,269264.5,8.986881282
318.075249082,sell,269275,200,269264.5,8.986900189
318.075265104,sell,269275,200,269264.5,8.986916211
318.075275176,sell,269275,190,269264.5,8.986926283
318.075283449,sell,269275,190,269264.5,8.986934556
318.07529147,sell,269275,30,269264.5,8.986942577
341.247405808,sell,269311,190,269300.5,7.067017862
341.24741188,sell,269311,810,269300.5,7.067023934
380.63834424,sell,269357,1000,269346.5,0.000221085
384.129651967,buy,269349,1000,269359.5,3.309868284
391.251763441,buy,269332,142,269342.5,6.928883492
391.251771822,buy,269332,190,269342.5,6.928891873
391.251787618,buy,269332,190,269342.5,6.928907669
391.251801688,buy,269332,190,269342.5,6.928921739
391.251815415,buy,269332,190,269342.5,6.928935466
391.25182901,buy,269332,98,269342.5,6.928949061
408.362457003,sell,269343,190,269332.5,5.073794619
408.362487211,sell,269343,190,269332.5,5.073824827
408.362536969,sell,269343,190,269332.5,5.073874585
408.363766913,sell,269343,190,269332.5,5.075104529
408.363858854,sell,269343,190,269332.5,5.07519647
408.363902214,sell,269343,50,269332.5,5.07523983
411.322652392,buy,269337,200,269347.5,1.740968396
411.322677896,buy,269337,200,269347.5,1.7409939
411.322702707,buy,269337,200,269347.5,1.741018711
411.322727753,buy,269337,400,269347.5,1.741043757
416.623587253,buy,269313,1000,269323.5,0.000735028
419.062785891,buy,269301,190,269311.5,2.283104728
419.062794736,buy,269301,200,269311.5,2.283113573
419.062801617,buy,269301,610,269311.5,2.283120454
436.309843499,buy,269283,200,269293.5,4.534473711
436.309864146,buy,269283,200,269293.5,4.534494358
436.309886236,buy,269283,190,269293.5,4.534516448
436.309911309,buy,269283,190,269293.5,4.534541521
436.309935531,buy,269283,200,269293.5,4.534565743
436.309958065,buy,269283,20,269293.5,4.534588277
440.552326333,sell,269279,200,269268.5,4.072740276
440.552345974,sell,269279,200,269268.5,4.072759917
440.552364747,sell,269279,200,269268.5,4.07277869
440.552383062,sell,269279,400,269268.5,4.072797005
441.004739611,buy,269370,1000,269380.5,0.211842941
443.71612004,sell,269357,177,269346.5,2.536868823
443.716139108,sell,269357,190,269346.5,2.536887891
443.716157722,sell,269357,633,269346.5,2.536906505
444.333273473,sell,269372,1000,269361.5,0.465723283
448.529021625,sell,269471,190,269460.5,3.956644196
448.529198669,sell,269471,810,269460.5,3.95682124
448.843895954,buy,269524,1000,269534.5,0.028239293
455.609587357,buy,269501,1000,269511.5,6.318185338
456.025082041,sell,269488,1000,269477.5,0.061117341
460.389310541,buy,269494,1000,269504.5,1.425009287
461.711712114,buy,269480,190,269490.5,1.145589916
461.711721688,buy,269480,190,269490.5,1.14559949
461.711741519,buy,269480,190,269490.5,1.145619321
461.765954979,buy,269480,430,269478.5,1.199832781
465.165998838,sell,269489,200,269478.5,3.299383472
465.166011866,sell,269489,800,269478.5,3.2993965
466.277373334,sell,269530,1000,269520.5,1.010679796
467.608558755,buy,269555,180,269565.5,0.841350874
467.608566433,buy,269555,200,269565.5,0.841358552
467.608573789,buy,269555,200,269565.5,0.841365908
467.60858121,buy,269555,190,269565.5,0.841373329
467.608588515,buy,269555,200,269565.5,0.841380634
467.608596228,buy,269555,30,269565.5,0.841388347
468.251951353,buy,269523,1000,269533.5,0.485946941
476.29724922,buy,269501,299,269511.5,7.928418927
476.297255347,buy,269501,701,269511.5,7.928425054
498.072957301,sell,269507,1000,269497.5,1.480685661
498.303283042,sell,269551,1000,269540.5,0.001321198
498.730504287,sell,269571,1000,269560.5,0.263740407
507.921072725,sell,269591,1000,269580.5,5.45459753
523.287730869,buy,269586,190,269596.5,0.801348828
523.287737232,buy,269586,810,269596.5,0.801355191
535.398936574,buy,269565,189,269575.5,3.934121981
535.398954242,buy,269565,190,269575.5,3.934139649
535.398970399,buy,269565,190,269575.5,3.934155806
535.398989953,buy,269565,190,269575.5,3.93417536
535.399010049,buy,269565,241,269575.5,3.934195456
536.310642973,buy,269530,200,269540.5,0.7302462
536.310670072,buy,269530,200,269540.5,0.730273299
536.310697826,buy,269530,190,269540.5,0.730301053
536.310724834,buy,269530,200,269540.5,0.730328061
536.310751215,buy,269530,210,269540.5,0.730354442
540.523098493,buy,269512,190,269522.5,4.123459872
540.579697913,buy,269512,810,269511.5,4.180059292
540.622508196,buy,269501,190,269511.5,0.009520536
540.622528348,buy,269501,810,269511.5,0.009540688
541.306747127,buy,269489,200,269499.5,0.528031021
541.306760024,buy,269489,190,269499.5,0.528043918
541.30677334,buy,269489,200,269499.5,0.528057234
541.306785718,buy,269489,200,269499.5,0.528069612
541.306797483,buy,269489,190,269499.5,0.528081377
541.306810487,buy,269489,20,269499.5,0.528094381
542.448486564,sell,269486,200,269475.5,0.971219624
542.448515128,sell,269486,200,269475.5,0.971248188
542.448625966,sell,269486,200,269475.5,0.971359026
542.473375396,sell,269486,400,269486.5,0.996108456
542.511558316,sell,269497,1000,269486.5,0.000629146
542.677979533,sell,269521,190,269516.5,0.084085625
542.677986795,sell,269521,190,269516.5,0.084092887
542.677993701,sell,269521,620,269516.5,0.084099793
542.773987186,sell,269527,1000,269540.5,0
542.818730939,sell,269551,190,269540.5,0.000361288
542.818736987,sell,269551,810,269540.5,0.000367336
544.134765905,sell,269565,190,269554.5,1.160949932
544.134773527,sell,269565,200,269554.5,1.160957554
544.134781874,sell,269565,190,269554.5,1.160965901
544.134789414,sell,269565,420,269554.5,1.160973441
547.968834789,sell,269592,190,269581.5,0.093158486
547.968843217,sell,269592,810,269581.5,0.093166914
549.535220382,sell,269610,190,269599.5,0.461686435
549.535236374,sell,269610,190,269599.5,0.461702427
549.53525035,sell,269610,190,269599.5,0.461716403
549.535262943,sell,269610,190,269599.5,0.461728996
549.535276391,sell,269610,190,269599.5,0.461742444
549.535287433,sell,269610,50,269599.5,0.461753486
559.077932008,sell,269656,601,269645.5,1.199250442
559.077939354,sell,269656,190,269645.5,1.199257788
559.077947244,sell,269656,200,269645.5,1.199265678
559.077954768,sell,269656,9,269645.5,1.199273202
568.834531144,buy,269693,1000,269703.5,8.643884409
569.083257797,buy,269674,190,269683.5,0.043612953
569.083270051,buy,269674,190,269683.5,0.043625207
569.083278743,buy,269674,190,269683.5,0.043633899
569.083286839,buy,269674,190,269683.5,0.043641995
569.083295109,buy,269674,240,269683.5,0.043650265
571.306461334,buy,269661,1000,269671.5,2.027413215
